[0.45487148357002727]
[352.5404943780897]
[1837.434489854432]
[5507.09908490833]
[9788.701701765001]
[4663.486798910484]
[21864.173734582266]
[47567.91824150564]
[55994.17688958546]
[11.462985741696425]
[49.94450390581316]
[160.04131056406672]
[280.7128832373957]
[388.5187942299436]
[2493.940229787121]
[5382.116877976394]
[6942.121191144259]
[1.3570947024330537]
[9.292610684284615]
[22.740237013171836]
[36.670256324219615]
[2619.0359504976786]
[14206.780316719265]
[40695.27440624073]
[61480.431036958566]
[37327.81810589824]
[234538.43763922484]
[539511.7221006345]
[490071.06526373216]
[73.94062116718248]
[357.6691604942232]
[1043.6601827150255]
[1629.759385577699]
[2620.897458425864]
[16898.914143108283]
[35460.24635821306]
[38242.49259217867]
[11.572118584689054]
[80.01049007326921]
[195.0890897641982]
[237.24032126321515]
[0.9446215709310679]
[7.9582510366105454]
[2.409376050931309]
[6.766525453681513]
[1399.5890740178481]
[68.52682262407463]
[305.5882113842765]
[117.19049825076965]
[0.18554609498554633]
[0.047904563615677326]
[0.18662349948792475]
[2.268307445450853]
[2.112192065545957]
[0.36740203517627745]
[0.8744868128884021]
[0.004052949626511614]
[0.010620809899403949]
[0.021535217116088325]
[0.03807581255969565]
[3.9231355623032655]
[31.049618198828604]
[102.04353224721214]
[259.5705338991916]
[1680.595437271809]
[351.1779598893164]
[2712.7498992706564]
[2478.256677866732]
[0.7500758798063809]
[1.71095029917056]
[4.461132676950789]
[10.753845908081603]
[30.20016294189991]
[54.56765993776914]
[47.201241233885085]
[0.00529214939564172]
[0.06540613953424852]
[0.42272948308926445]
[0.6541642434490115]
[0.2151137698590154]
[11.882388085959391]
[173.59020705095674]
[246.14088605016846]
[2534.4142096696305]
[48389.09040879253]
[88005.10999288247]
[418956.4260131887]
[14.621511525743434]
[13.956310981183337]
[526.3744149267549]
[1735.9824917331032]
[3841.339574114613]
[0.025481773495574185]
[0.11581467232703417]
[3.845465293867704]
[10.945074309001106]
[15996.712095761814]
[85984.77898703841]
[266747.035814513]
[508832.27072146116]
[283272.9645885366]
[1244181.3044936813]
[3751745.3051397633]
[7915742.194717338]
[519.8227092729555]
[2346.5559513730245]
[7697.211123358391]
[14664.693287610242]
[18504.306955560198]
[124554.78930973298]
[315107.1697914938]
[489779.94816388586]
[64.58132244731942]
[450.834254230357]
[1206.3710270678478]
[2209.9670765218684]
[5375.361485185239]
[66722.60062372305]
[121018.8796626144]
[571204.6496340884]
[0.4607427137858116]
[0.005186799221144811]
[0.013780491701145044]
[15.430149753901091]
[1.9854949759581013]
[2.812345245131679]
[1.41064553746864]
[0.18662349948792475]
[0.35973595602344166]
[0.04826359357888202]
[0.0017869454783622388]
[0.0179990095688431]
[1.4308114826115321]
[0.8425935278518695]
[4.272509030140626]
[51.47277113052915]
[31.833824998979104]
[121.35873753751954]
[6.654021807235057]
[5.17673605009664]
[3.5583280528088044]
[0.18800750881714548]
[0.07189836978226571]
[0.32491343170196285]
[2.8612239901773213]
[5.568753238869629]
[8.633154730285035]
[101.91893019235327]
[9710.41557018129]
[6648.226177734435]
[14.62151152574343]
[360.1391786521271]
[222.30802408984178]
[0.1860427905309098]
[16.55800960123613]
[8.01688905325077]
[121.0709613749601]
[13362.135569258273]
[9541.878245303884]
[0.23870189619642004]
[1.8042221121743143]
[97.77403703644535]
