195,-40.9351894743
196,-45.2958867748
197,-22.6810677
198,-15.4884129351
199,-7.68593490002
200,33.4372925021
201,5.404112316
202,11.2811782911
203,17.3881433531
204,21.549547966
205,27.6094785554
206,42.5007789902
207,41.5190500409
208,26.5193393081
209,32.280157705
210,27.1826553161
211,20.4044906563
212,13.86880075
213,-37.7647745327
214,-33.9492914968
215,-29.8678601455
216,-25.436241596
217,-6.21637102924
218,-9.95097355022
219,-13.5538728709
220,-23.9392187256
221,-20.874625417
222,-17.6388718648
223,-26.8447817364
224,41.0359600327
225,57.413375403
226,73.1979846193
227,57.398593538
228,65.812458848
229,33.1650367126
230,81.2163745541
231,31.6523461848
232,16.975920126
233,44.8158433878
234,22.3916275626
235,26.9810564685
236,34.9981061061
237,39.8082381351
238,48.4973267274
239,46.4332638706
240,45.8792251909
241,61.3672915526
242,65.5332284785
243,26.0517817287
244,34.4143653936
245,40.7778290427
246,49.5405586356
247,54.9405020922
248,51.0053686825
249,74.7051014192
250,66.9021974936
251,58.9678310806
252,-11.8871388639
253,-20.9762604953
254,-8.35577236306
255,-18.1695697638
256,-15.1531289617
257,-26.0040987878
258,-23.5816804414
259,36.0741978629
260,33.0311869909
261,30.018586798
262,45.0022063675
263,48.1611874585
264,39.1500955039
265,42.27394786
266,-14.3804324632
267,-12.2738805617
268,-9.9702052103
269,-2.17435926033
270,-4.44204524756
271,-7.45286017593
272,0.575759419026
273,0.870557546383
274,3.11224129691
275,-1.42819511855
276,8.76250375253
277,12.0961652904
278,15.3473248914
279,18.696857086
280,-20.859667034
281,-17.364523017
282,-19.1849359203
283,-15.3693699276
284,-13.1893840406
285,-8.2637634689
286,-10.8221614926
287,8.93592560368
288,8.01585285144
289,8.84423466863
290,2.08409302302
291,8.86509013495
292,4.08960252892
293,6.46676796485
294,-53.9556073576
295,-26.041857666
296,-28.7483596661
297,-31.5820837579
298,-18.0243640654
299,-15.5802889855
300,-20.9709833914
301,-23.4393474187
302,-28.8510239225
303,-20.0865556889
304,-31.5065270333
305,-26.0531693405
306,-14.0142483532
307,-16.8962954456
308,-23.1199311525
309,-32.6114315791
310,-35.5763052193
311,-22.2055036014
312,-17.6377207613
313,-29.4576669747
314,-26.0385593505
315,-20.1889639215
316,-26.3037524581
317,-17.1695179138
318,-14.1463240427
319,-7.95451373496
320,-11.0895152408
321,-23.2308590189
322,-25.4741198262
323,-28.7162759211
324,-38.6104953158
325,-16.5873013593
326,-13.9165289343
327,-26.3051646682
328,-22.3683593849
329,-14.8456385135
330,-2.41251812915
331,-48.5685777328
332,7.17253768885
333,25.2428161852
334,3.21203011661
335,14.6977246726
336,21.7456691578
337,28.5847631076
338,11.0183951338
339,21.0443049272
340,27.5442394049
341,-7.041464383
342,15.0632259893
343,9.58442197062
344,-2.66659427842
345,1.72944360413
346,4.47833933031
347,7.28160335801
348,-1.14162979042
349,1.65507375098
350,-3.85957110038
351,-6.53339529223
352,-9.11027177633
353,7.38384655564
354,6.08866205331
355,33.0216357942
356,21.5642510158
357,43.2847611843
358,54.2128642273
359,-1.54023116675
360,14.7067421721
361,-3.63508993064
362,-13.8034695437
363,-10.5656458373
364,-16.4780083433
365,3.93479675097
366,0.0673620153103
367,-7.17924708316
368,2.03164659451
369,5.80457501093
370,-1.73314942427
371,17.198744859
372,21.0380143955
373,13.3827797702
374,9.58506385009
375,1.37555196601
376,0.258648622669
377,2.60802279257
378,-0.942697356299
379,-4.74124152608
380,-7.18002889722
381,-2.54679945179
382,-11.5435040567
383,-15.6404739865
384,-19.2416175984
385,-20.8433617016
386,-22.3562133109
387,-13.6743476669
388,-17.4939807368
389,15.1025392713
390,0.214955951961
391,-4.41562596786
392,4.97120449311
393,5.60076067843
394,10.2705396657
395,20.2069715618
396,-18.8058947056
397,15.9196243485
398,10.6385041456
399,-0.495534337402
400,5.1373835046
401,-6.22820554491
402,-13.393049214
403,4.36524931714
404,-2.38763016107
405,-20.5553473913
406,-25.768382437
407,-30.566948964
408,-14.8854886925
409,-8.82304668473
410,-6.92940787803
411,-3.48834219055
412,0.192287045889
413,8.23212249463
414,4.1056653916
415,12.5065945932
416,16.4090907321
417,23.5487663757
418,19.9468693131
419,18.2116203676
420,11.3008710453
421,13.6154617989
422,21.8203960639
423,17.9475246487
424,-17.6177064712
425,-20.9843756991
426,-19.318405936
427,-13.4120403499
428,-11.088094873
429,-15.5443182586
430,-8.5015353525
431,42.1888283299
432,75.1334873456
433,58.2304046945
434,50.1520251022
435,34.4357136433
436,27.2096495824
437,66.6316913256
438,26.9929380471
439,32.2799184358
440,37.6766572014
441,48.8795772768
442,43.2174651829
443,54.6779496701
444,60.6079320154
445,-50.4354980635
446,5.52938875196
447,11.2570868209
448,28.7735602592
449,22.8740830961
450,-8.42760927407
451,-0.106488738547
452,17.0440071658
453,-21.3376644261
454,-5.53416372259
455,-9.88784703571
456,-57.6499455431
457,-26.7822270087
458,-40.0026600309
459,-21.6307991513
460,-35.9457385108
461,-16.1011549403
462,-10.241515657
463,-31.5488651619
464,-12.5930940167
465,-6.41102441368
466,-9.52131296362
467,-15.6670115513
468,-18.7782005148
469,0.0284862330086
470,-3.2371981423
471,-6.89493338448
472,-1.72231534724
473,-16.232325259
474,-11.7347158026
475,-20.3464897022
476,-24.163186404
477,-27.6829182512
478,19.1586189249
479,19.3956281336
480,14.7666675724
481,1.61080904257
482,10.2342218004
483,5.83952754117
484,20.4997344873
485,-5.26965102345
486,11.7935982817
487,28.1896566456
488,3.24198811022
489,5.84618962108
490,23.1334260581
491,17.5869097483
492,-8.0680609516
493,4.10210521644
494,7.29246140568
495,-0.822979776017
496,12.35535696
497,17.4647392961
498,-5.53002868603
499,-27.0779295025
500,-2.98819308537
501,-16.274719048
502,-31.7004192484
503,-21.9596751232
504,-9.96266072643
505,4.64187069049
506,-32.8322878774
507,-1.51266448605
508,-9.05609994798
509,-28.8762374425
510,14.8915720834
511,-16.1339200978
512,-22.7407060146
513,6.47921706322
514,-50.7588541481
515,-5.33922425691
516,1.3381217773
517,2.48404856459
518,5.87899770045
519,7.60423322586
520,1.25859298048
521,8.73031703326
522,4.93496105058
523,-2.36133707369
524,-9.44126452609
525,-5.81008008906
526,-13.0831058942
527,3.85276858346
528,11.5266100577
529,15.1438255685
530,-0.176939669449
531,7.77329677243
532,2.55529279287
533,16.3453641303
534,10.1631015679
535,22.6551942911
536,19.5644237965
537,9.60195270354
538,6.09927085414
539,-1.38676600006
540,2.41160466354
541,10.5250934124
542,6.41398883123
543,-5.02780126939
544,-8.50056208536
545,-11.8129479137
546,-6.2256468121
547,-9.02501180959
548,-11.736094378
549,4.07316008579
550,8.04876145768
551,0.383046168676
552,-3.04275804848
553,36.6241510167
554,48.7213882187
555,44.7270826711
556,54.4382625647
557,51.8288794569
558,32.7142808255
559,40.6482445657
560,20.8859686554
561,36.5132971964
562,32.6344297396
563,24.7190851476
564,40.5200734913
565,43.2029444876
566,28.6706085407
567,4.41168577322
568,8.27817629539
569,-5.77327904132
570,-2.6055185278
571,0.790483067051
572,-8.74145495027
573,-11.4873080084
574,11.3011954677
575,16.6490765947
576,22.2556808297
577,28.0800131655
578,1.48329296264
579,6.22878297917
580,-5.44266122859
581,61.2052173948
582,71.606328798
583,77.0453943971
584,66.3035233727
585,56.2888969531
586,51.5542530618
587,46.9717361103
588,-23.8425189467
589,-40.3041952258
590,-37.3181870657
591,-43.1744643414
592,-27.36720837
593,-34.2210458438
594,-30.7973314841
595,-2.03542765301
596,-9.82699022309
597,-16.6494871741
598,-4.1895299027
599,-18.4726213352
600,-7.0929071725
601,-12.3405064455
602,-14.6032538075
603,15.9935797946
604,19.9393098942
605,-2.7279672177
606,4.73938698474
607,1.01792940744
608,8.43726451168
609,12.1789294008
610,-37.6058886253
611,-34.5748444222
612,-23.1733020905
613,-44.2569525537
614,-41.1761801679
615,-30.8737462652
616,-26.942404707
617,-45.3243460877
618,-2.94160150909
619,2.31946794571
620,5.24689056374
621,-0.406803741137
622,-17.0450793914
623,-6.61923620727
624,-9.37084490798
625,-14.7154572125
626,1.07191436343
627,4.61810640369
628,-5.49095900328
629,-2.29631064879
630,5.50989033735
631,-5.89762927307
632,-12.8383737378
633,-15.9445229216
634,-20.3108267683
635,-15.1030836987
636,-21.9104124271
637,-9.34912140745
638,-5.57439580404
639,-8.86873596518
640,-13.4197330517
641,-47.5141376264
642,6.67657695861
643,-8.83557503744
644,-22.4662151616
645,-1.30752955972
646,23.9127949279
647,-15.8901085607
648,15.0963286216
649,-50.7498333226
650,-32.4891843824
651,-20.6507556927
652,-50.0959413777
653,-26.8713268317
654,-46.7720969123
655,-42.349183488
656,-33.6096259382
657,-42.8489149856
658,-39.5906588169
659,0.284100533548
660,-7.81310076694
661,-10.3529638542
662,-12.7057021653
663,3.1554952757
664,-5.18503783089
665,-2.4838731129
666,34.4034588393
667,47.6915835078
668,37.2671760655
669,40.1172905172
670,49.6119932502
671,42.8194864843
672,45.4359268777
673,-22.835099445
674,-21.888420792
675,-23.7166343287
676,-54.0111900157
677,-28.5753346518
678,-2.15782331827
679,-16.7779388708
680,-22.7057253093
681,-7.31458707704
682,-12.1846696696
683,3.2611283424
684,-24.9615340477
685,5.11211721094
686,-18.2537682982
687,13.9459665344
688,-11.0045471287
689,23.2675671951
690,-3.2112680691
691,-4.52653099323
692,-21.705136625
693,17.0152519195
694,-5.75553244521
695,1.35458430081
696,25.5289455197
697,34.417954748
698,8.96350583841
699,43.6695243445
700,-30.6222508743
701,-15.5263571168
702,-6.9874852628
703,-23.406368406
704,-43.0744440334
705,-37.1668431323
706,3.80950575685
707,-26.622350954
708,-6.88389392349
709,-11.7043813028
710,9.1947900267
711,6.23221012208
712,-0.015962147616
713,11.7752918844
714,-3.36402891898
715,-42.8345253771
716,-37.5693577204
717,-46.5433056308
718,-49.7466923061
719,-31.1408839621
720,-42.6747172817
721,-16.2224065303
722,-24.932261106
723,-8.5084452989
724,-10.1664325138
725,-15.0418726568
726,-11.9203147892
727,-13.4958008828
728,88.5159783359
729,83.5877081681
730,69.0990589306
731,64.4945879319
732,59.978139071
733,78.6779580646
734,73.826014701
735,-13.0047930851
736,-9.7189884336
737,-38.0345146996
738,14.0370172844
739,8.37754449541
740,2.01878334008
741,-18.2585181686
742,9.26140223109
743,3.19745413766
744,7.55097862813
745,4.55003699697
746,5.8977942454
747,-23.0456786437
748,46.4392755998
749,43.0267814239
750,49.3437789982
751,52.6893575064
752,-6.57434355012
753,19.7389416558
754,-21.410489351
755,1.67374548443
756,-14.2663511733
757,10.4519541053
758,29.5077427975
759,-35.8308622291
760,-32.0096814069
761,-32.3219359073
762,-41.8707458351
763,15.0451503272
764,-1.86524531941
765,9.62544151366
766,2.92406374801
767,17.0847997385
768,28.9234816914
769,24.6050881321
770,-43.365957776
771,-37.0147639459
772,-33.4395229221
773,-29.5887206394
774,-46.1144309999
775,-43.3325427695
776,-22.8188904354
777,-40.3091707487
778,-17.2798820257
779,-22.5610605243
780,-35.7621719644
781,-4.95000452416
782,-11.4587043055
783,-31.7339406804
784,-27.3577592692
785,-19.7841116721
786,-20.9957577802
787,-18.4470855891
788,-12.1206412357
789,-12.3681808694
790,-14.4330224028
791,-16.9284447653
792,-22.7099271127
793,-16.4696040458
794,-19.5494236837
795,-13.4768053545
796,-10.5397343384
797,1.6056303322
798,-1.63558236482
799,41.2201009384
800,5.17621774566
801,11.6422777544
802,-0.805394261514
803,18.5622206557
804,25.8741957245
805,33.4797528071
806,24.0552405882
807,22.044397377
808,20.0259185674
809,26.0585439595
810,21.9545234585
811,24.0477560945
812,19.6941088632
813,-43.5118870556
814,-35.1512585219
815,-46.0296660126
816,-15.4080624144
817,-29.9001863604
818,-22.7832254937
819,-34.0337570994
820,-21.6228745221
821,-43.7443458162
822,-7.7305979514
823,-28.2115304344
824,-14.265814339
825,-39.1734025871
826,-30.6552841667
827,-37.4211722933
828,-37.9512123115
829,-17.2815097225
830,-26.7461322856
831,-24.9556033927
832,-40.4362705388
833,-21.3128528888
834,-22.1855529408
835,-23.8248461456
836,-20.3976195526
837,-19.4171810141
838,-24.9362191849
839,-5.0095302638
840,-12.0007279983
841,-18.6744017841
842,-35.7310666949
843,2.17009025048
844,-30.6755249249
845,21.8027087675
846,-19.1306693382
847,-12.0040923276
848,12.6573711954
849,3.9185363482
850,-4.31633852823
851,-25.6957772662
852,-4.32569287522
853,2.07520441356
854,-21.4977276669
855,-10.4585551915
856,-16.0452740272
857,8.66457210959
858,-27.1256632717
859,-22.5704783749
860,-38.6770922715
861,-31.2758672795
862,-35.1072076061
863,-25.8506846378
864,-42.064713979
865,-31.9593813123
866,-19.0909720204
867,-4.12115320455
868,-37.3410191244
869,-11.8136788996
870,-21.7866742681
871,-23.6979843696
872,-18.3570388544
873,-19.6098992844
874,-22.7683951852
875,-20.7424800112
876,-24.5814603915
877,-48.9285200685
878,-8.84702288144
879,-13.7873879184
880,-30.7833575378
881,-18.4380908052
882,-3.61211523909
883,-22.8101932791
884,-26.9194998572
885,-44.7869408651
886,-47.1573457648
887,-49.8676431933
888,-47.9663317025
889,-48.8034726736
890,-50.199968334
891,-42.7997461023
892,-49.5699787283
893,-38.6713296635
894,6.71010184187
895,34.6689508923
896,44.9498723889
897,66.7543488506
898,15.5356664085
899,55.6606771751
900,24.8595147455
901,-18.8181776392
902,-41.2062401321
903,-31.0406255142
904,-34.7665127437
905,-21.2582349012
906,-50.4966257092
907,-22.7007427584
908,-26.6667936241
909,-25.9435084785
910,-23.6073309589
911,-24.3968228747
912,-25.1901454222
913,-27.3630340513
914,-50.6117222467
915,-45.2416434104
916,-47.9894566198
917,-32.608429511
918,-35.9286188592
919,-42.3498185277
920,-39.1680582771
921,-52.0364485553
922,-21.1835434495
923,-24.9179491832
924,-22.2506925685
925,-25.7352696392
926,-26.6575729367
927,-21.8543701812
928,-23.2180553778
929,-7.26826125094
930,-30.1894215531
931,-13.5540737995
932,-19.4865093305
933,-46.4068875754
934,-42.3274771187
935,-53.560966884
936,-37.8992386489
937,-50.1523188394
938,-38.6033073827
939,-23.6368117317
940,-41.057391239
941,-37.7872381178
942,-44.2100329153
943,-27.3398293775
944,-30.9281620066
945,-34.4077105298
946,-52.5513685439
947,-23.6310832603
948,-24.5006290102
949,-26.8076572076
950,-26.077278381
951,-22.6969635824
952,-25.3117411383
953,-21.6662771579
954,-16.5079810837
955,-25.9352237843
956,-1.42318652595
957,-17.2693089925
958,-29.7586545419
959,-6.25616084215
960,-21.7807208346
961,-10.3975536753
962,-1.30655692001
963,-4.62552218552
964,6.31004746746
965,-4.55089442599
966,8.95575716282
967,3.16687227394
968,41.5615031295
969,34.2212539259
970,25.7448375903
971,36.9742455947
972,47.807470268
973,32.3512385301
974,-12.5823094503
975,-7.46358299556
976,-14.6185137717
977,-4.57513078813
978,-10.1398884227
979,-16.8032428148
980,-18.6222775191
981,14.7892207659
982,21.7199791699
983,14.6551999852
984,3.3696106788
985,26.5182727931
986,9.05770411325
987,-0.820732476241
988,7.3815136008
989,-2.32551048568
990,-21.7658051847
991,-8.88416334902
992,1.65524732009
993,-16.4133641972
994,-13.5494186202
995,-8.42827135951
996,7.2346111168
997,15.550308778
998,3.28027779892
999,-4.52219659681
1000,11.2978499008
1001,-0.625192985986
1002,-16.4185883393
1003,1.35637678172
1004,-2.8225093049
1005,7.29665812671
1006,-20.1978033341
1007,-15.3781538056
1008,-7.78386083236
1009,-32.3190545091
1010,-24.5736230488
1011,-38.0099399844
1012,-40.9853640044
1013,-35.4315594227
1014,-28.5697067074
1015,-20.342935049
1016,-10.1897573556
1017,-37.3154597839
1018,-22.4977726771
1019,-32.9104478881
1020,-3.00919018078
1021,-16.6244500471
1022,-27.1225735404
1023,-4.81170350106
1024,-10.7844907166
1025,-17.5211731081
1026,-15.5098438907
1027,0.413395916829
1028,-13.2803981441
1029,-7.97876208272
1030,18.4910007748
1031,25.4704045936
1032,25.8794179839
1033,21.0495358465
1034,23.5020631028
1035,28.210396211
1036,31.4084785483
1037,-12.0336669758
1038,-0.89570919386
1039,-6.07982408375
1040,-3.83739541662
1041,-7.50184193598
1042,-13.6607866846
1043,-12.5908758335
1044,18.5895114831
1045,22.0710077959
1046,26.9874949042
1047,29.1197531089
1048,33.5896378781
1049,24.2399776282
1050,31.3890357313
1051,-4.17411061376
1052,-11.6335986706
1053,7.18708819087
1054,-0.475706292315
1055,-8.02907460202
1056,3.10294555952
1057,-15.3411082803
1058,-18.4889865947
1059,-26.639623906
1060,-13.7796829175
1061,-18.600389674
1062,-30.8141523155
1063,-27.0521067337
1064,-8.78806378316
1065,34.7283509417
1066,32.4953629665
1067,27.1548519389
1068,20.7437196561
1069,29.9431514964
1070,17.1117200217
1071,29.832137473
1072,28.1009394151
1073,6.18430723932
1074,8.77631329124
1075,25.1374833189
1076,19.6400941003
1077,70.2237403796
1078,73.924005706
1079,56.7603730784
1080,66.2296067696
1081,49.7436121756
1082,52.7115336921
1083,62.0899540203
1084,22.7211448492
1085,7.61271696606
1086,3.07262047252
1087,17.4708415751
1088,-1.18064619757
1089,12.4214097394
1090,29.9140925983
1091,1.95216605303
1092,-1.99805362645
1093,-12.4595390991
1094,-9.34591401831
1095,5.90724334618
1096,9.69320030318
1097,-5.80707224768
1098,32.7092574238
1099,22.8316603792
1100,36.0342371794
1101,27.6863447669
1102,32.7160957084
1103,37.8521725499
1104,18.18845849
1105,-35.0561487268
1106,-17.2185709588
1107,-11.6786279992
1108,-31.1266089994
1109,-5.62586149754
1110,-26.8833606439
1111,-22.2670604008
1112,-45.082701027
1113,-35.5790821369
1114,-40.6013094908
1115,-37.5875520449
1116,-16.2200356111
1117,-22.3133528434
1118,-27.7817314821
1119,21.4090933305
1120,30.408204811
1121,-15.5590779094
1122,5.0848325332
1123,-9.16962231519
1124,-2.29211461818
1125,12.9737669446
1126,2.47516208876
1127,-21.498751135
1128,-10.3711408592
1129,-16.9333988273
1130,-26.5874305523
1131,-4.0943970152
1132,10.646465045
1133,14.7789641231
1134,6.6597870636
1135,18.9844425565
1136,38.156823894
1137,34.2269430522
1138,21.6251009884
1139,19.2454717616
1140,29.9468635288
1141,15.3919054252
1142,25.7395313073
1143,-6.61977856379
1144,23.3163192867
1145,0.180470916419
1146,-19.0801529407
1147,7.47947850146
1148,-13.1004636855
1149,15.1993063191
1150,-31.0358209249
1151,-27.6966564423
1152,-23.8958854294
1153,-19.0244540053
1154,10.3139783832
1155,4.41376452399
1156,-11.2942929888
1157,-6.42636771121
1158,22.6851851663
1159,16.4400448342
1160,-1.18232465987
1161,3.7632160753
1162,8.3205090902
1163,23.2475056537
1164,-0.678671730076
1165,18.0002865259
1166,13.0444108346
1167,28.8506017969
1168,26.0932050114
1169,10.1507326026
1170,40.8397226263
1171,33.5789810726
1172,52.6371519163
1173,21.0035473067
1174,30.9089794177
1175,41.4712864025
1176,11.7516440633
1177,3.11571613069
1178,64.2468352585
1179,-25.0383141648
1180,-41.8706029512
1181,-39.3328966768
1182,-37.6529091044
1183,-33.0902442318
1184,-29.5430294138
1185,-1.67543725005
1186,1.05663896241
1187,-4.36050314907
1188,3.81892837681
1189,6.5806564212
1190,-6.98587990523
1191,-25.4938006579
1192,-29.6647132948
1193,-15.4814418694
1194,-33.6091202911
1195,-37.1134586402
1196,-20.6444757031
1197,-40.2472656186
1198,-35.3807767105
1199,-22.8961170882
1200,-27.3867827131
1201,-31.53000938
1202,-36.124149941
1203,-23.8350987097
1204,-18.6200683092
1205,-33.6843542876
1206,20.6021142938
1207,14.402990865
1208,3.21535692106
1209,34.0433423697
1210,8.6104184164
1211,27.1665999835
1212,-1.77796822353
1213,13.8009851709
1214,31.0973334222
1215,26.7439643659
1216,22.4165790346
1217,18.0995216312
1218,9.52529457431
1219,35.5397173366
1220,-36.840634013
1221,-38.9375892862
1222,-33.7865492298
1223,-27.0920582554
1224,-30.5408276262
1225,-35.3309154331
1226,-27.3563576639
1227,-22.8794253354
1228,-31.4874745898
1229,-22.86770396
1230,-21.7286443859
1231,-18.4956545106
1232,-23.9095282389
1233,-16.2284566004
1234,-24.8572594136
1235,-20.2555081666
1236,-8.16322063373
1237,1.92550248413
1238,18.6178117222
1239,7.38658971338
1240,13.0006423606
1241,-3.27108026644
1242,24.0266627392
1243,-4.37696592363
1244,-0.434084339967
1245,3.67055570069
1246,21.7773587013
1247,7.96134894516
1248,12.4334116745
1249,17.0531152152
1250,23.8789267342
1251,33.6526916642
1252,-2.13919300044
1253,43.9126591754
1254,6.12548104744
1255,14.6050510575
1256,-9.87766989842
1257,-28.2304242434
1258,10.1215980895
1259,-11.1445247943
1260,-4.52325125206
1261,26.5515857036
1262,2.56894658395
1263,-17.2954511637
1264,18.1251405224
1265,-8.66597390334
1266,10.5711908877
1267,-1.74685121972
1268,2.05035892777
1269,-23.8398544786
1270,-11.8258964468
1271,6.15826503023
1272,-12.0135877386
1273,1.34641864528
1274,-18.0167270866
1275,-5.56020323333
1276,24.6700140301
1277,16.4818961413
1278,8.69889901299
1279,-26.0855925053
1280,-29.5938240487
1281,-16.633624236
1282,-21.6645023728
1283,15.8090276817
1284,26.6743507209
1285,29.8732222143
1286,19.7482997049
1287,36.3923428576
1288,33.1057439046
1289,23.4296719753
1290,-1.94263537602
1291,9.66323440273
1292,-9.26187769506
1293,-12.3806824275
1294,1.97998386279
1295,5.90523719841
1296,-5.7335411238
1297,11.1438719335
1298,16.5658742943
1299,-6.5378470956
1300,1.60606400403
1301,-10.2052771089
1302,6.16949701118
1303,14.0838225278
1304,4.45452145422
1305,16.896059251
1306,19.7427492579
1307,22.674399031
1308,8.03267801268
1309,11.4916515036
1310,-9.26082090633
1311,-1.62711073544
1312,-6.86777853848
1313,-13.5780044391
1314,1.18607509595
1315,-11.4949668245
1316,-4.31510823338
1317,36.3924854906
1318,32.130975291
1319,25.392541207
1320,34.2585881683
1321,27.8957604376
1322,30.0089762391
1323,22.1427296845
1324,-8.81602115111
1325,-26.4343036761
1326,-13.888278331
1327,-29.9180115206
1328,-18.5125408541
1329,-3.32207244169
1330,-22.707951462
1331,0.751672043744
1332,-18.4296600895
1333,15.856136577
1334,8.07448470355
1335,-12.4968335575
1336,24.0751972731
1337,-6.1054232084
1338,29.405625039
1339,20.5589062487
1340,-9.56542612859
1341,-2.78906530745
1342,12.1729233821
1343,4.40279779141
1344,-15.9663490197
1345,-5.27251020786
1346,-26.7588138761
1347,1.36727856704
1348,-17.0318086323
1349,-22.2320459982
1350,8.09271153283
1351,-11.4169812615
1352,8.42675642591
1353,3.2046125779
1354,19.7536804734
1355,-6.2119562491
1356,-1.67461006709
1357,13.9664539666
1358,25.6696462645
1359,21.904789189
1360,16.544154057
1361,6.33071405362
1362,11.3578174069
1363,-3.08244884021
1364,26.7402963218
1365,1.48229616371
1366,42.0803041387
1367,33.5252035085
1368,37.8710888864
1369,47.6064382497
1370,29.1005406504
1371,45.7251800173
1372,24.4561650675
1373,64.8557762503
1374,8.3300215067
1375,4.39233852574
1376,65.1371842662
1377,63.1655782198
1378,64.4940586903
1379,63.9674507726
1380,-28.2430651713
1381,-36.1266867735
1382,-32.4935916329
1383,-39.2240500084
1384,-23.8056146738
1385,-2.94298403773
1386,11.659051711
1387,15.8213399201
1388,-6.22252702323
1389,0.476379045441
1390,4.03628668617
1391,7.74977200624
1392,7.54419744667
1393,-11.0994802799
1394,1.16278878314
1395,-5.02825684132
1396,-22.5507568809
1397,-27.574463651
1398,-16.9174667376
1399,-4.15813127259
1400,18.8339387325
1401,27.6162991445
1402,2.98719917305
1403,-10.816737677
1404,10.6435807602
1405,-17.0028506376
1406,24.4132251573
1407,16.0297714677
1408,-12.8835840403
1409,-6.37163062227
1410,8.09530559429
1411,0.62215364362
1412,-18.9240246239
1413,-26.6068090496
1414,-11.4325851638
1415,12.0789781189
1416,-5.80444969734
1417,-22.1633473248
1418,-11.7831797415
1419,-17.2467265571
1420,-35.9327290465
1421,43.2840569931
1422,33.1931764975
1423,48.0465347584
1424,39.7566401625
1425,46.709603492
1426,36.3865090901
1427,46.679574527
1428,9.46426306307
1429,17.1703969918
1430,-17.1089328755
1431,-11.1127898818
1432,2.17669328192
