[1.5547445255474452]
[191.27851552753768]
[383.85301579296686]
[776.707520769743]
[1093.7725028533519]
[1484.7617783676178]
[3388.2906436629064]
[4440.489714664897]
[4196.204379562044]
[29.573988055739882]
[60.752488387524885]
[116.33576642335767]
[162.76443264764433]
[177.08825481088255]
[470.11811546118116]
[707.8168546781685]
[766.4100862641009]
[12.65306390179167]
[32.4806724618446]
[54.175738686131346]
[64.94577279362986]
[22.056099170537664]
[26.928185136031598]
[31.548896814863653]
[34.010398142003936]
[115.34472461844724]
[90.05175846051759]
[88.77106834771068]
[80.38619774386197]
[3.0116124751161246]
[4.124087591240876]
[5.482415394824154]
[5.765759787657598]
[9.60650298606503]
[21.157266091572662]
[26.192435301924352]
[28.157266091572662]
[1.248910617120088]
[1.720711214333114]
[1.8820623092236126]
[2.0741956867949636]
[62.40004220305232]
[122.12045122760333]
[174.7406252156598]
[189.0060053085612]
[249.27803583278035]
[443.7398805573988]
[555.1466489714664]
[472.9382879893829]
[9.81486396814864]
[18.675514266755144]
[28.08228268082283]
[30.460517584605174]
[46.75779694757797]
[109.0948905109489]
[134.98208360982085]
[124.23755806237558]
[3.7505189117451723]
[8.248238752488508]
[10.868329263437454]
[10.656038221632299]
[10.198206469807612]
[5.295192103517048]
[0.8585678500331805]
[0.9853118779031214]
[69.35534173855342]
[14.761114797611148]
[8.280026542800265]
[3.9834107498341074]
[0.7219641672196416]
[0.12143331121433311]
[0.15958858659588587]
[1.4903782349037824]
[1.6118115461181155]
[0.28102189781021897]
[0.3613138686131387]
[0.5771423689449268]
[0.27722239548772104]
[0.08084834107498262]
[0.07653248175182488]
[9.404957796947482]
[13.609202388852273]
[10.8572773059058]
[14.677925414731337]
[54.262773722627735]
[43.449236894492365]
[54.739880557398806]
[44.73125414731254]
[1.8400796284007963]
[1.4007962840079629]
[1.9263437292634373]
[4.1718646317186465]
[6.9489051094890515]
[6.642999336429994]
[5.993364299933643]
[0.5672463835434648]
[0.754670006635698]
[0.714590577305904]
[0.7561499004644978]
[0.34640345056403343]
[0.02274054412740546]
[0.020554080955540788]
[2.7053749170537493]
[-0.4449236894492369]
[0.29362972793629727]
[0.6469807564698076]
[-0.15958858659588587]
[-0.20172528201725282]
[0.1762674187126735]
[-0.013347710683477124]
[0.02349037823490381]
[1.1895355009953625]
[0.8504711347047107]
[1.3112342402123383]
[6.814863968148639]
[2.429329794293298]
[7.713337757133377]
[0.9309887193098872]
[-0.7378898473788985]
[0.2773722627737226]
[0.368679495686794]
[0.08847378898473768]
[0.42237558062375496]
[2.9772732581287356]
[31.91673815527544]
[36.882184074319795]
[18.512017584605132]
[650.8526874585269]
[1143.5706702057066]
[754.6337093563371]
[609.9668214996682]
[8.80424684804247]
[4.351692103516921]
[88.8254810882548]
[87.90179163901792]
[57.2806901128069]
[1.6923083609820855]
[5.878258858659603]
[6.197267285998694]
[3.7701325149303346]
[-8.233331121433295]
[-6.312893165228913]
[-3.3219641672196403]
[108.13470471134704]
[194.93165228931653]
[87.21101526211015]
[21.195753151957533]
[38.175182481751825]
[16.56337093563371]
[3.271897810218985]
[6.683211678832128]
[2.785348374253484]
[893.7378898473789]
[1340.178500331785]
[884.2521566025216]
[713.4638354346383]
[134.4200398142004]
[233.53417385534175]
[106.20968812209688]
[14.565361645653617]
[4.3808891838088915]
[2.7073656270736564]
