[215.60542743936858]
[1377.3442732421508]
[3977.0314956709913]
[3726.2522237361964]
[2499.857586154593]
[22048.328803735163]
[37820.42745059461]
[11536.985689749163]
[7.140908420133547]
[36.35727256703193]
[97.03246553611179]
[111.21037831367696]
[251.97175662325563]
[1489.8383773790697]
[2456.889936913556]
[1181.6570868740075]
[1.0350003762764515]
[7.790164982209452]
[16.34436438808018]
[9.581246527705654]
[358.5818589692569]
[2285.754904011887]
[6638.856400212484]
[6156.567852248694]
[4239.656963898498]
[37253.016220470374]
[63170.85216293454]
[18872.210156957604]
[11.815737586646495]
[60.2653975593458]
[161.4538329418611]
[183.79935314878782]
[418.6571073699221]
[2478.8460961422606]
[4081.6662362523657]
[1932.5536521678594]
[1.7385134001791018]
[13.006786159492512]
[27.231620856010547]
[15.76190202467879]
[3.3772056110763704]
[9.25918234811086]
[117.09198742422326]
[48.96462545121346]
[92.86860681038465]
[480.0004468110402]
[1302.85838549544]
[261.8916134797557]
[0.14842837291095276]
[1.9646455640681906]
[1.159451078290317]
[1.335855356198569]
[13.886217929010373]
[31.43432902509105]
[8.392071563551678]
[0.0004274833651020087]
[0.047788550050122836]
[0.3402169706961313]
[0.1291152427710166]
[5.659331270025281]
[15.119395355952712]
[197.7806802104977]
[80.9920926908923]
[156.0954044049832]
[835.1834425765833]
[2208.1899397829866]
[431.1387942660619]
[0.24183135137794234]
[3.3029788769056165]
[1.89974216133569]
[2.1764821624014683]
[22.8137207881911]
[52.847662030489865]
[13.821132112596489]
[0.000716668448335938]
[0.07974641535353405]
[0.5724646162888896]
[0.21223780854376503]
[0.21715639184106722]
[15.261589059054593]
[51.68753170913197]
[1054.1896273843554]
[2876.6262036228813]
[11996.470467429908]
[170392.87692610378]
[478787.662161664]
[4.516829199306408]
[61.87846329795717]
[162.60585117503135]
[3064.4173788998623]
[8548.392882177153]
[0.02451751324843932]
[0.08166488840431096]
[4.901260511407733]
[33.14745032404507]
[6667.1163378261535]
[43361.955552002466]
[142874.48867032139]
[269401.35179279314]
[80104.67104049577]
[796225.6982590775]
[3585396.457862436]
[8956261.730527867]
[219.4334067087242]
[1120.3882255043002]
[3244.23588343561]
[7605.259039725198]
[8176.581543014779]
[61147.72489557328]
[201490.25209160827]
[424481.02937065135]
[32.233676369894894]
[240.68154294974218]
[705.5701451265586]
[1587.1414968432111]
[1.0102980847588245]
[1.733613833515744]
[0.6295535596287771]
[19.85473619702317]
[35.90057429565734]
[29.03844317096477]
[1.3097579022016723]
[0.9463796008214779]
[0.34630315104263143]
[0.05185817274780605]
[0.06663642452787605]
[0.1391299703629002]
[1.6966784128779953]
[2.950658747043496]
[1.0678503404372244]
[34.47098392710021]
[60.50962693327725]
[48.0938959053253]
[2.2950715512541437]
[1.4817934749191322]
[0.5944800390242375]
[0.09229596271382393]
[0.11050806760374011]
[0.22522646597062534]
[3.546255784563302]
[3.5037920143799424]
[28.358417372751124]
[52.838463461924704]
[3147.2954609737244]
[30652.742997569218]
[4.516829199306408]
[81.16213091973394]
[1047.0255584113208]
[0.13130467839853083]
[4.661788718226195]
[34.20016950084238]
[0.2493205602764461]
[3.3977438092075958]
