[2.496166]
[3.247171]
[-3.012048]
[193.360386]
[379.142763]
[713.514902]
[1012.419469]
[2597.270537]
[4873.764147]
[8593.748813]
[5330.159182]
[30.496166]
[61.886090]
[110.683461]
[158.249726]
[173.761227]
[457.465498]
[672.766703]
[817.415115]
[13.957061]
[35.103358]
[58.311131]
[70.960773]
[33.306123]
[56.234025]
[66.813302]
[62.847798]
[321.278934]
[212.939394]
[219.533041]
[198.238773]
[5.189850]
[8.847024]
[11.294633]
[10.952172]
[20.141658]
[43.790434]
[50.484118]
[47.470245]
[2.136054]
[3.891082]
[4.306625]
[4.072998]
[39.454353]
[72.210298]
[95.065199]
[103.984408]
[364.538518]
[288.021176]
[338.476816]
[358.451990]
[6.268711]
[11.495436]
[16.030668]
[18.129974]
[28.717780]
[72.098576]
[90.940489]
[98.137276]
[2.608509]
[5.183767]
[6.449549]
[7.035955]
[9.044245]
[10.370167]
[6.175156]
[6.357366]
[248.657174]
[46.774188]
[43.397225]
[39.336984]
[1.502373]
[0.890836]
[1.081599]
[3.240599]
[5.066083]
[4.556773]
[4.803213]
[0.747453]
[0.688810]
[0.499707]
[0.531793]
[8.946835]
[9.882587]
[5.807149]
[5.747059]
[260.039430]
[44.088353]
[37.558781]
[34.705641]
[1.424608]
[0.824662]
[0.969606]
[2.974808]
[4.584246]
[4.004290]
[4.511501]
[0.758542]
[0.653738]
[0.445126]
[0.471675]
[0.606732]
[0.277948]
[0.225037]
[10.148959]
[4.974443]
[9.653706]
[0.847390]
[-0.220153]
[0.715042]
[0.467804]
[0.199025]
[0.452329]
[0.561683]
[0.306163]
[0.226640]
[9.658635]
[4.478551]
[8.456736]
[0.725539]
[-0.250821]
[0.499544]
[0.441723]
[0.183862]
[0.398765]
[3.005836]
[30.679077]
[36.658676]
[21.827938]
[652.177437]
[1838.102957]
[756.235853]
[566.431544]
[8.703176]
[5.079226]
[88.219058]
[82.700986]
[69.167579]
[1.677959]
[6.608499]
[6.134355]
[4.115627]
[-7.377477]
[-6.177579]
[-3.834451]
[80.985031]
[192.555677]
[107.636729]
[21.296824]
[38.435560]
[18.947426]
[2.657375]
[6.536557]
[3.399978]
