[217.49558498431338]
[1385.4221312814382]
[4014.477771108613]
[3776.15135746138]
[2563.16209812626]
[22504.60877799231]
[38194.08745198824]
[11687.073691028103]
[7.1866717086628045]
[36.603924558620385]
[97.93704063520936]
[112.70397743809183]
[254.07331800238563]
[1504.534283524145]
[2482.063926772176]
[1196.880914609898]
[1.05627031145303]
[7.895753421472185]
[16.525992630349283]
[9.718548062292406]
[360.17611744773603]
[2301.6718886681533]
[6655.7778977928565]
[6189.956899828945]
[4194.239695676586]
[36994.915798664246]
[63404.66354308798]
[19070.014191374437]
[11.895741357895739]
[60.66413337104602]
[161.97426532377344]
[184.7700890752656]
[420.5544392111528]
[2489.1728092936964]
[4103.333341531696]
[1951.2023480125163]
[1.7284947579506638]
[13.017018016308002]
[27.323293397801237]
[15.86711508419712]
[3.3800967674523736]
[9.151960891080599]
[117.71022133743041]
[49.57533114336911]
[92.9882322679552]
[495.77065066345165]
[1311.6199851609608]
[265.48713471147914]
[0.14821726494255066]
[1.9810166795791009]
[1.1699316666051813]
[1.3339553844829608]
[13.781516575049936]
[31.696266873265614]
[8.519618693918066]
[0.0004278751690298458]
[0.0481673658952721]
[0.3436313599310108]
[0.13061840656133775]
[5.619694952716801]
[15.309876964669183]
[198.3851894580273]
[80.53929261932105]
[154.8033539522282]
[816.6929916253672]
[2209.1170275998074]
[434.0202089763953]
[0.2435817028829564]
[3.3111567486913422]
[1.888793241265665]
[2.192235325946588]
[23.226512701321248]
[52.978507979061476]
[13.894921521125108]
[0.0007115136688925265]
[0.08014575785940607]
[0.572758216697615]
[0.21169253182421913]
[0.21777769179679504]
[14.324898176038394]
[51.14615682420513]
[1076.0209601988677]
[2866.675816045056]
[11298.448098183639]
[167843.7793614295]
[490306.4167312288]
[4.513410479973452]
[63.36770908912038]
[162.48277727904394]
[3157.010563596807]
[8771.14896024201]
[0.025008822442949573]
[0.080972422612246]
[5.022801230523999]
[34.03551180901779]
[6870.23286150337]
[44828.192599953414]
[147890.45796117006]
[277336.5732707536]
[82057.81076527655]
[820278.5579399142]
[3636207.5055072587]
[9076134.86628052]
[226.7150821271483]
[1156.5956114137716]
[3352.294649335316]
[7841.154395759809]
[8445.952031350556]
[63142.8697566315]
[207561.4279424965]
[437199.2708207791]
[32.88637325803182]
[246.7684723386241]
[723.7220727464177]
[1626.1361168697713]
[1.0235328015667058]
[1.7243860090756045]
[0.6344428315522382]
[20.917495726600844]
[35.88060307192807]
[29.23936979147452]
[1.37930977942292]
[0.936114219658863]
[0.3429182499764303]
[0.05556887489700786]
[0.0670765588171399]
[0.13942179741013616]
[1.6713730454066604]
[2.9719189755319637]
[1.0660711368266516]
[32.80316948895471]
[60.931432951699556]
[47.72970391595048]
[2.2001221556787964]
[1.4968087853708523]
[0.5990916208582833]
[0.08686427356313386]
[0.11134167763198304]
[0.224001064148128]
[3.648694052084227]
[3.3028949166021007]
[29.317277449979684]
[55.209271534037626]
[3023.0167779595095]
[31314.73116732456]
[4.513410479973452]
[77.13487954548232]
[1070.0532483982442]
[0.13570809219884306]
[4.540088679283944]
[35.11539336588091]
[0.24791863939889694]
[3.372804374649007]
