x
-12.89276132
-14.93361632
-13.8506026
-15.60029562
-13.64107482
-23.56779354
-15.65199728
-18.02483136
-14.285985
-16.46561814
-21.54326538
-12.9526264
-11.47776852
-12.06553476
-19.63574624
-13.37984538
-12.67507012
-13.35807626
-24.2453574
-12.0954673
-11.82063216
-12.72405064
-16.33228228
-15.81254454
-15.72002578
-14.30231184
-23.1841128
-22.20178126
-16.64793452
-22.31879028
-13.72543016
-24.83856592
-11.26007732
-19.55955432
-17.70373684
-15.5377094
-20.94461458
-14.15537028
-11.96485258
-13.3063746
-20.98815282
-16.73773214
-11.58661412
-16.1635716
-13.1158948
-14.34585008
-13.91590996
-13.92951566
-12.09818844
-18.35953158
-12.68867582
-16.37854166
-15.80438112
-15.7554006
-13.7689684
-15.86968848
-14.78667476
-11.61110438
-17.70917912
-12.38662928
-13.21657698
-11.76620936
-15.01525052
-14.86286668
-11.54307588
-12.69139696
-26.122944
-22.18001214
-18.76770258
-21.10516184
-13.1567119
-11.7961419
-15.54043054
-11.76348822
-12.35941788
-12.77847344
-15.14586524
-18.5445691
-13.45331616
-13.57032518
-14.73769424
-12.77847344
-15.9866975
-15.61390132
-14.4084363
-12.12539984
-13.92407338
-16.0819374
-12.09002502
-14.63429092
-20.68882742
-15.88601532
-13.47780642
-10.86006974
-11.53491246
-14.99892368
-12.97711666
-19.05070114
-11.97029486
-18.48742516
-17.65475632
-14.1907451
-12.24513
-15.49961344
-13.6601228
-16.34316684
-15.90234216
-16.51459866
-17.22209506
-17.61121808
-14.90912606
-14.8982415
-16.7758281
-15.07239446
-22.10109908
-12.60704162
-15.76084288
-16.44384902
-10.9389828
-16.43024332
-11.80430532
-12.62336846
-17.02345184
-16.01118776
-22.15552188
-12.6669067
-16.64521338
-15.08055788
-12.40023498
-21.34462216
-12.69683924
-16.2452058
-13.6465171
-18.85205792
-15.49417116
-12.44649436
-20.9663837
-15.49417116
-11.85328584
-20.2860987
-18.06564846
-15.76628516
-19.37179566
-16.53908892
-14.15537028
-14.7757902
-15.86968848
-13.05602972
-16.25064808
-19.0207686
-17.82618814
-16.2588115
-12.23424544
-13.3199803
-15.8234291
-15.95132268
-16.19894642
-16.64249224
-12.95806868
-16.59079058
-11.74988252
-11.73355568
-23.02628668
-12.08458274
-10.93081938
-17.7282271
-15.64383386
-25.6331388
-19.08607596
-25.25762148
-12.62336846
-14.28870614
-16.05200486
-12.96351096
-13.48869098
-23.10519974
-13.81250664
-12.68867582
-15.60845904
-13.49957554
-22.38681878
-17.72550596
-15.90778444
-16.1771773
-17.1703934
-17.20304708
-19.39628592
-19.40717048
-12.19342834
-12.98800122
-15.7690063
-12.37302358
-16.04928372
-17.80441902
-19.46159328
-11.08048208
-14.7485788
-11.29817328
-14.38666718
-15.39076784
-16.53364664
-13.04514516
-15.4968923
-12.06009248
-24.0004548
-18.81124082
-14.4356477
-22.20994468
-14.26149474
-12.41384068
-14.8030016
-24.56917306
-16.15540818
-12.21519746
-14.9798757
-12.60159934
-15.0751156
-19.34186312
-12.87643448
-16.9799136
-12.31587964
-22.6670962
-13.50773896
-14.93089518
-16.96086562
-23.20588192
-13.17848102
-16.0955431
-20.56365498
-14.06557266
-12.08458274
-12.4628212
-15.74451604
-15.60845904
-22.82492232
-21.34462216
-16.96358676
-12.90636702
-15.52138256
-12.11723642
-15.17307664
-23.33105436
-15.48872888
-18.8983173
-16.735011
-13.10501024
-10.96347306
-19.94323506
-23.52969758
-15.60029562
-12.12539984
-15.8506405
-16.5853483
-12.109073
-15.63567044
-12.99616464
-11.83968014
-17.54046844
-14.37034034
-19.68200562
-19.63030396
-17.13501858
-19.64390966
-19.9459562
-19.44526644
-16.40303192
-11.91587206
-16.03295688
-11.99750626
-18.05748504
-12.85194422
-20.19902222
-15.20300918
-23.14601684
-12.28866824
-15.65471842
-17.00440386
-18.25612826
-11.9866217
-20.63168348
-15.43974836
-12.32132192
-12.92813614
-25.19503526
-15.18124006
-14.7621845
-17.99217768
-20.35140606
-21.86708104
-21.07795044
-15.48872888
-21.22217086
-16.68330934
-13.67100736
-13.18664444
-15.15130752
-15.83975594
-12.92813614
-19.13777762
-13.4424316
-16.05744714
-13.55671948
-16.66426136
-17.37720004
-16.74589556
-12.50091716
-16.4220799
-13.81794892
-16.20983098
-13.62474798
-18.22347458
-16.17445616
-14.94722202
-11.66280604
-16.4220799
-18.03299478
-11.73627682
-11.84512242
-11.60838324
-12.8437808
-24.218146
-17.65475632
-14.79483818
-13.70910332
-12.79752142
-16.12547564
-16.37037824
-15.31457592
-14.19346624
-13.03153946
-15.238384
-13.50501782
-15.8098234
-20.1500417
-12.4900326
-14.00298644
-12.1362844
-15.8098234
-12.34853332
-13.12677936
-15.82615024
-13.94040022
-16.16629274
-15.52138256
-11.95124688
-16.1771773
-12.21247632
-15.40981582
-16.8438566
-12.35669674
-24.73244146
-18.30510878
-18.36497386
-15.9866975
-13.333586
-13.32542258
-14.47374366
-16.03295688
-13.3471917
-15.86968848
-15.46151748
-16.89011598
-17.69285228
-14.32952324
-11.96757372
-12.3947927
-13.47508528
-12.19614948
-11.80702646
-11.9458046
-23.91609946
-24.50114456
-15.65199728
-17.23570076
-14.830213
-20.45753052
-15.09688472
-12.19887062
-11.86689154
-13.31725916
-18.77314486
-14.40571516
-12.63153188
-15.65471842
-16.31051316
-16.1091488
-15.97037066
-13.48052756
-11.74988252
-16.63704996
-11.55940272
-16.09826424
-22.74056698
-12.59343592
-11.98934284
-11.18660654
-21.5650345
-14.694156
-12.26689912
-12.03288108
-20.7759039
-11.54307588
-13.64107482
-13.66556508
-12.64513758
-12.24240886
-21.20856516
-12.29138938
-12.21247632
-13.15126962
-24.49842342
-15.62206474
-11.55940272
-12.09274616
-12.74309862
-14.29686956
-12.29138938
-15.80165998
-20.59630866
-18.28333966
-12.91997272
-20.32419466
-12.12812098
-11.64920034
-15.68465096
-12.4220041
-15.66560298
-16.22887896
-15.65471842
-17.57584326
-11.44511484
-19.2384598
-23.3337755
-19.75003412
-12.52268628
-16.75405898
-11.3063367
-11.77709392
-18.76498144
-12.76486774
-12.19887062
-11.45872054
-15.8642462
-12.70228152
-14.8438187
-17.9323126
-15.2247783
-24.37597212
-11.86144926
-15.45879634
-11.39069204
-16.07105284
-21.35278558
-17.33638294
-14.69143486
-19.65751536
-14.44381112
-12.59071478
-10.81925264
-16.74589556
-12.69683924
-13.1431062
-24.43039492
-13.11317366
-24.29161678
-12.60704162
-12.26145684
-13.50501782
-13.72270902
-11.36620178
-12.33764876
-18.35681044
-18.54184796
-14.1091109
-12.44649436
-12.23696658
-21.01808536
-12.70500266
-13.43698932
-16.34316684
-12.82201168
-17.40985372
-14.75402108
-16.2860229
-12.29138938
-14.87647238
-11.60294096
-15.18124006
-22.74600926
-18.65069356
-14.82204958
-18.55545366
-16.5581369
-13.2927689
-22.86846056
-12.09818844
-15.04246192
-12.1771015
-16.92004852
-13.73087244
-21.1432578
-21.96232094
-13.1839233
-12.40295612
-12.04648678
-12.94718412
-15.37988328
-12.07369818
-12.24240886
-16.18806186
-11.54579702
-15.26015312
-21.40720838
-16.29418632
-13.4288259
-16.10642766
-16.03839916
-16.02207232
-15.97037066
-15.2928068
-16.1635716
-13.9730539
-18.07925416
-13.42610476
-14.47102252
-18.75953916
-11.17572198
-13.87237172
-11.76620936
-13.24923066
-12.80024256
-22.1092625
-12.14444782
-12.48731146
-15.28736452
-11.47776852
-19.84527402
-14.3404078
-11.3063367
-13.61386342
-26.68894112
-16.09010082
-19.36907452
-16.19622528
-15.54859396
-15.12137498
-14.10094748
-20.2860987
-12.22063974
-12.34853332
-23.01268098
-12.87915562
-12.57710908
-12.7621466
-15.98941864
-14.54177216
-13.85604488
-22.07388768
-13.0342606
-16.98535588
-15.51321914
-13.9186311
-12.52540742
-15.51321914
-19.21669068
-16.88195256
-12.28322596
-13.88325628
-14.19618738
-12.36486016
-12.05737134
-15.60845904
-12.56078224
-13.09412568
-17.06699008
-12.75398318
-11.94852574
-17.36359434
-12.49547488
-11.94036232
-12.49275374
-24.41678922
-16.10370652
-12.38390814
-17.26019102
-13.24923066
-16.41119534
-17.66291974
-23.2249299
-14.3948306
-15.88329418
-17.98945654
-16.69691504
-12.52540742
-12.01111196
-14.31047526
-14.7893959
-15.8098234
-19.63846738
-14.5036762
-15.80165998
-16.61528084
-17.0887592
-14.27510044
-12.32948534
-16.89011598
-12.43016752
-23.17594938
-12.0138331
-12.19887062
-12.46826348
-12.47914804
-15.81526568
-13.0070492
-22.32151142
-15.97581294
-16.45745472
-12.73221406
-12.01927538
-15.8234291
-12.51996514
-15.2792011
-15.73635262
-15.79349656
-14.50911848
-12.91453044
-11.5240279
-15.42614266
-13.6873342
-19.24118094
-12.40023498
-18.49558858
-15.91594786
-19.03709544
-16.13363906
-12.19614948
-13.3471917
-15.81526568
-23.58139924
-12.3267642
-16.29690746
-16.59351172
-15.70914122
-18.28061852
-16.38670508
-19.63030396
-14.38666718
-12.50908058
-17.54318958
-13.42610476
-12.8709922
-11.95124688
-24.92292126
-19.01804746
-11.5512393
-15.9730918
-12.79207914
-12.86827106
-16.44384902
-14.56354128
-16.0819374
-18.7894717
-18.94185554
-14.94994316
-17.91598576
-16.59351172
-12.11179414
-21.28203594
-12.8165694
-13.46420072
-22.47933754
-14.8982415
-12.43016752
-15.60029562
-12.51996514
-12.48459032
-23.87528236
-17.7962556
-12.7757523
-11.62743122
-21.03985448
-19.96500418
-12.59071478
-15.102327
-16.93637536
-11.6056621
-18.13911924
-14.50095506
-12.27778368
-18.01938908
-15.20573032
-11.6464792
-13.43698932
-21.13781552
-18.42756008
-12.73221406
-15.08327902
-21.82082166
-16.65881908
