# Default data for bond lengths (in A) between metal, connection atom and ligand
# keys are metal, ox state, spin multiplicity, C-X BL (bondl_sub), X-M BL (bondl_m3D),C-M BL (bondl_core3D)
## Default
Pd - - - 2.090 1.936 2.090
## phenyl
# DOI = 10.1021/ja0471525
Pd - - phenyl 2.090 1.936 2.090
Pd 1 1 phenyl 2.090 1.936 2.090
