x
19.10835224
31.83666359
67.93172368
31.61749403
21.85182811
24.02297367
53.65418114
17.65193541
14.7375808
50.19885737
46.26492915
29.38239036
42.41345153
10.50699357
7.851169466
11.14255815
14.39331525
-8.838454413
12.72645324
76.57253008
47.33306411
27.70046425
14.79554645
27.94803895
-16.90572229
0.767308404
22.66013632
32.05823439
11.21053727
43.49611371
50.24899973
21.80999146
32.62214227
27.31353655
36.45762343
47.73805541
9.701144185
21.50633797
2.099140973
41.18862556
27.04129347
33.11220653
57.32848856
16.26660808
11.10144853
26.65223023
31.85390177
44.1932415
25.87073837
4.051260478
36.26549329
45.7557482
54.75397952
32.56346108
13.2868152
58.9995924
17.62566142
36.71850465
41.97227763
19.48431214
20.8428621
19.32322017
35.08936923
40.93249785
43.13813771
-14.67266337
29.13874707
53.80157397
47.24170225
15.61656956
34.54882827
48.32452513
14.46930489
43.79135098
57.79140659
67.02702237
60.6678161
56.25928884
26.4532101
23.45558166
30.48870605
23.76124092
40.60585927
-26.2043635
-9.576183235
0.42854811
25.21120313
-28.04300014
10.58747122
62.98409496
-7.409976924
31.11296631
35.78835973
16.52352193
26.62572482
25.96895614
33.51694582
41.50580996
22.59286993
17.32232627
27.2353933
26.59884792
41.23027258
3.75131764
42.22340039
-43.62251253
53.10020126
29.54779038
18.83641588
49.46752192
34.16769976
27.54428648
5.373609378
29.32936698
34.51911961
12.0220774
33.38880246
19.83396417
33.15891422
23.087796
23.92589728
48.04516816
43.70629559
46.81001064
13.89746423
10.25237445
20.93815317
-5.161107032
23.04457858
45.74247444
47.48073951
57.38334408
30.76231924
23.09505352
40.41285978
-39.11412486
17.72401536
42.88121387
16.2944969
14.70360408
34.54526729
44.3750896
7.276721937
17.21786215
11.08639496
50.33959715
25.45876453
25.8122672
7.176184453
18.1474799
6.728643151
13.82867907
19.23995116
-10.92265364
1.012931993
19.60177756
10.05531855
43.22778923
29.18913843
45.23444466
-1.996891457
39.13638562
14.86478591
-2.353568137
28.30603378
37.7437232
65.06652417
30.90304911
48.89687157
36.42075075
11.90628624
17.53477697
32.1751208
14.18787094
52.58648537
47.39817564
45.33175618
24.26441366
43.18800403
26.70166539
46.84511826
30.97153061
11.46361968
33.58032342
7.169752548
30.90469833
16.75257728
16.37965458
38.82864246
41.98107518
23.47469302
34.67297252
39.31137535
0.900794754
-0.288267845
34.761051
17.33773808
47.06670926
19.57669333
35.57915457
20.6201473
2.720348277
-4.066927495
29.83999773
13.97169007
