"ax1_MLB","ax2_MLB","eq_MLB"
2.16814691291,2.16610753017,"2.14207185797"
2.17450730125,2.17269482035,"2.14910755261"
1.90672868384,1.90588982507,"2.06579743108"
2.05622761831,2.05851163116,"2.06048655741"
2.05969812921,2.0621393315,"2.06419607625"
1.90465103977,1.90469784916,"1.99987096495"
1.8924259152,1.89252993115,"2.00498468365"
1.89921555442,1.89846334115,"2.06555491097"
2.44333637211,2.4417487755,"2.45053213489"
1.9524876877,1.9524864764,"1.95248667493"
1.9504135564,1.9504118406,"1.95041239288"
1.99275802116,1.99289249845,"2.01651911671"
1.97658171562,1.97658171562,"1.97697385413"
1.98831567274,1.98858074271,"2.0143388148"
2.0455388499,2.0455388499,"2.04559123668"
1.90488197656,1.90477760466,"2.03321233898"
1.91296290962,1.91267613472,"2.43387110871"
1.90830137194,1.90819462647,"2.03011761843"
1.91213439084,1.91187722744,"2.43942070162"
2.45954874332,2.45955109649,"2.45957817074"
2.45726470169,2.45727925843,"2.4576291954"
2.37857684468,2.37857589015,"1.95498358088"
1.99994355081,1.99996787759,"1.9375748262"
1.92503512433,1.92505533337,"1.92505842457"
1.9229608159,1.92299354886,"1.92300085353"
2.37033463675,2.36737180791,"2.04792755864"
1.99579415214,1.99581830298,"1.99581437407"
2.36766129945,2.36472826928,"2.04994605373"
1.99734424235,1.9973728221,"1.99736473143"
2.37760671074,2.37760571432,"1.95710225485"
1.9657998246,1.96574443985,"1.92452373613"
2.28922674834,2.2912104616,"1.9198188591"
2.30586949372,2.30548151513,"1.99374616767"
1.97067584087,1.9706808611,"1.9288540469"
1.927774457,1.92775614197,"1.97036694008"
2.10837245052,2.10837170626,"2.10991614067"
2.11008504466,2.11006242052,"2.11160604251"
2.49530365072,2.49386624757,"2.50016759462"
1.99342138463,1.99342138463,"1.99374846555"
2.02573901162,2.02852455711,"1.95823562155"
2.04599666758,2.04863605107,"1.95610765499"
1.93868324168,1.93860020712,"1.95708460988"
1.9983498846,1.99839216787,"1.95062525482"
2.02222563082,2.02223329404,"1.94574434261"
2.06323122795,2.06614448165,"2.06822925557"
2.38710994623,2.38713650161,"1.95418254015"
2.01158820008,2.01158683435,"2.01414521779"
1.98436894203,1.98322442915,"1.95188957641"
1.99394881572,1.99394334847,"2.01732452778"
1.96381561497,1.96381844073,"1.96390047955"
1.9535983525,1.95359373785,"1.95364733306"
2.29998458854,2.29952346743,"1.99307776261"
1.94054914464,1.94054914464,"1.93812469688"
1.92027039013,1.92024066993,"1.91652009096"
1.95415655672,1.95544154001,"2.46481958701"
2.0171084044,2.01712023139,"2.01796852863"
1.91458514089,1.91523920501,"2.13663722967"
1.94350727539,1.94351488794,"1.94416088774"
1.97658191167,1.97658191167,"1.96537851791"
1.8826419375,1.88264081656,"2.04586183982"
2.37129073039,2.37139064695,"2.05011427374"
2.37148065895,2.37146769886,"2.05257012844"
1.87083388542,1.87084556761,"2.31219459436"
1.86091699371,1.86092120201,"2.31928466899"
2.44392356737,2.44392050135,"2.01989824103"
2.4282629036,2.42826721889,"2.02620131025"
2.41282578461,2.41369376243,"2.0411861886"
2.41357123284,2.41465080955,"2.04601985408"
1.91624043812,1.91534067499,"2.42470238174"
1.93002338765,1.93002338765,"1.93390603141"
1.91384033677,1.91407189945,"2.02437002308"
2.01238526037,2.01238526037,"2.01230479494"
2.12802996424,2.12059166115,"1.99914066032"
1.99374107994,1.99369782816,"1.9450032071"
1.99908313801,1.99903487694,"1.9489643591"
1.9816247419,1.98160372151,"1.95011902102"
1.97611942673,1.97607497474,"1.9548725401"
2.0536321835,2.055824014,"2.03236349893"
1.94869997786,1.94862027191,"1.98254189652"
1.94905204879,1.94885275122,"1.97907827292"
1.90392907636,1.90392907636,"1.90683606623"
1.90918196905,1.90918196905,"1.91187101104"
1.93574000728,1.93576576122,"1.91629943097"
1.93494866032,1.93501550063,"1.91320334308"
1.87848141046,1.87841864653,"1.97584327016"
1.87876653242,1.87877726892,"1.97463703052"
1.94023957356,1.94022504277,"2.34916086255"
2.16420311003,2.16221753758,"2.13736303482"
1.94132779475,1.94131384035,"2.35502282709"
2.16022958015,2.15822120409,"2.1329739863"
2.15511728518,2.14768942031,"2.01268259331"
2.1476506071,2.14044016742,"2.01039914561"
1.87382377502,1.87381986027,"2.01594737977"
1.91241303053,1.91339175543,"1.91545768991"
1.88227501296,1.88227001309,"2.01036782369"
1.89212523456,1.89211762226,"2.03673323289"
1.90194814779,1.90194205931,"2.02860502892"
1.90054105632,1.89990742326,"1.90816187373"
1.9488656827,1.9488644326,"1.94886498035"
1.89828407147,1.8976436302,"1.91478559234"
1.9469485418,1.946949318,"1.94694773405"
1.85140586481,1.8514059863,"2.32692420693"
2.06952671275,2.06952671275,"2.06921712822"
1.9174659468,1.91612614065,"2.42165788461"
2.06741946901,2.06741946901,"2.06686648048"
1.98489385279,1.98481030911,"2.01202765046"
2.4812792732,2.48129432451,"2.48418399864"
1.84249616991,1.8424988209,"2.33505888636"
2.48577056278,2.48577341388,"2.48877610879"
2.4532568562,2.4532943268,"2.45358138783"
2.45516764589,2.45517915343,"2.45547489624"
2.00323954296,2.00327023016,"2.00332264199"
1.92183247947,1.92186167328,"1.921846125"
2.37425945575,2.37125804972,"2.04259005987"
1.92334519192,1.92337934032,"1.92336809309"
2.37669083452,2.37374763233,"2.04083422743"
2.27774037071,2.2797054712,"1.92909543244"
2.02061382712,2.02051422595,"2.0217987353"
2.27415879562,2.27608982753,"1.9359474847"
2.0317815641,2.03176822868,"2.09823010639"
2.11836487757,2.11836497099,"2.11507673812"
2.11650888799,2.11650856962,"2.11382858623"
1.96523497353,1.96523497353,"1.97409076945"
1.96399354908,1.96399354908,"1.97193576339"
2.57521357033,2.57520929623,"1.9865608114"
2.495237973,2.49416503322,"2.50002842338"
1.9905572904,1.99051898871,"1.93572192937"
2.04873209368,2.04870812536,"1.94081875164"
2.07632671613,2.07631054786,"1.93635555598"
1.98866803465,1.98863163043,"2.02125801191"
1.98319340809,1.9831608494,"1.92364802993"
1.97897542289,1.97901563064,"2.02895004725"
1.97567452426,1.97573487129,"2.03063426105"
1.91919467281,1.91911945513,"1.9191600859"
1.93624498432,1.93624498432,"1.9340006985"
1.94629985346,1.94620635347,"2.48600075607"
1.91418976665,1.91418976665,"1.91831041414"
1.9290390607,1.92823307774,"2.44807980331"
1.98640976227,1.98637610382,"1.93167173102"
1.96976779869,1.96976779869,"1.97025466516"
1.94395054405,1.94393914565,"1.94388159032"
1.94214926276,1.94214073003,"1.94418842203"
1.98140336264,1.98140336264,"1.96978976133"
1.98583337471,1.98583337471,"1.97409710443"
2.36517288588,2.36518924762,"2.06167589681"
2.02036654497,2.02033887519,"2.01622929707"
2.01261473412,2.01261473412,"2.01321761589"
2.0124436612,2.0124436612,"2.01306059231"
2.3983087422,2.39830590872,"2.03209028061"
1.91093553365,1.91093553365,"1.91533299835"
2.40718129992,2.40848933624,"2.03251916916"
2.25981997634,2.25989489428,"1.94998083656"
1.91167146767,1.91268157145,"1.91153002289"
2.26014093621,2.26020507305,"1.94396481897"
1.90698192102,1.90813615109,"1.90670028454"
2.0342715419,2.03426930993,"2.03434272291"
2.01695339648,2.01695339648,"2.01686283473"
2.02202360984,2.02202360984,"2.02195727536"
1.99187737702,1.99173482685,"1.94450357896"
2.06417148198,2.06437178165,"2.03193625405"
1.94878962368,1.94868860325,"1.9756446933"
1.89942327234,1.89942327234,"1.90262919269"
1.93981966352,1.93987873441,"1.90827088232"
1.93078447005,1.93087410117,"1.91024058723"
1.93284398208,1.93287105447,"1.91143056265"
1.96050247835,1.96050247835,"1.95735985989"
1.8780146004,1.877975987,"1.97286892674"
1.87793750897,1.87789473298,"1.97255822675"
1.95654292666,1.95387912474,"2.35396316962"
2.08436391657,2.08510867865,"2.37760170798"
2.08226358882,2.08294326296,"2.37530928417"
1.9543275327,1.95243219016,"2.34909618328"
2.07108251181,2.07474979628,"2.07725709627"
2.07576410837,2.0803685677,"2.0832424559"
2.14101751843,2.13393865692,"2.00707439503"
2.13214768322,2.12440647339,"2.00620425567"
1.86343718237,1.86345806458,"2.0219387285"
1.99312085569,1.99311988277,"1.95001424933"
1.85584256724,1.85581701102,"2.02833027452"
1.99384928275,1.99384835667,"1.95323127735"
1.89604828015,1.89607578494,"1.92399278981"
1.9570527513,1.9570196195,"1.95705143305"
1.89409638842,1.894081516,"1.93195159971"
1.96548305695,1.96548305695,"1.96205147931"
1.90396065226,1.90364507292,"2.33717940037"
2.06174558946,2.06174558946,"2.06281739532"
2.48192369001,2.48192618501,"2.47652588474"
2.49910046682,2.4983037796,"2.50431996057"
2.27782580904,2.27784705978,"1.90844928398"
1.99644986039,1.99644986039,"1.99606483091"
2.27240516161,2.27243256896,"1.90603210415"
2.26868116827,2.2705353298,"1.94993802971"
2.27110040149,2.27299443112,"1.94297892084"
2.11781468014,2.11781713622,"2.11883282753"
1.94431787606,1.94431962531,"1.98199546827"
1.94004390353,1.94003295814,"1.97369664194"
1.96519174715,1.96519174715,"1.97972031612"
2.58200009376,2.5819919718,"1.99048647735"
1.96446242917,1.96446242917,"1.97820683145"
2.5688287243,2.56882510573,"1.98258917349"
2.56235164669,2.56234874325,"1.97864610546"
2.07215662871,2.07270605288,"1.91755902709"
2.06831678931,2.06882150959,"1.9251393591"
2.12421911088,2.12421235168,"1.92750791357"
1.98202508619,1.9820178316,"2.02735266567"
1.98457471355,1.98458299386,"2.02526813425"
1.94862466245,1.94858852239,"2.16546799975"
2.04443931913,2.03255615914,"1.97053622492"
1.94930631293,1.94823913465,"2.48649807677"
1.95114505574,1.95145717372,"2.47997157675"
2.03010385533,2.00143040612,"1.97813246431"
1.92265372123,1.92318100542,"2.13796531205"
1.93184365216,1.93228081045,"2.14002493252"
2.11301186857,2.11306726172,"1.94294484677"
1.90712781818,1.90785780493,"2.1362673792"
2.32566602747,2.32543630837,"1.99393241118"
2.33279492529,2.33260721584,"1.99332364059"
1.9804462889,1.9804462684,"1.9804465773"
1.91627401884,1.91633189126,"1.91177161678"
1.91729694714,1.91739233347,"1.91231226752"
2.40632728035,2.40632656154,"2.03234622962"
2.39775601062,2.39775665383,"2.03392296025"
2.11669192147,2.116696502,"1.94871234499"
1.91884527721,1.92048306147,"1.91991574763"
2.2792225264,2.27866062615,"1.95472494571"
2.26360096948,2.26361373159,"1.95095207642"
1.9287936147,1.92809170025,"1.92596318288"
2.40507679757,2.40677953566,"2.02886976613"
2.0093289512,2.0093289512,"2.00641778416"
2.00813609991,2.00813609991,"2.00556724375"
2.02488580462,2.02488580462,"2.02480441509"
1.92297170888,1.92343703508,"1.93225678721"
1.93439398702,1.93439398702,"1.93516432633"
1.93232654237,1.93232654237,"1.93418087497"
2.10009059178,2.09998613037,"1.93244017323"
1.92697394285,1.92697394285,"1.92908061256"
1.9405520938,1.94051982644,"1.92517303006"
1.8887666504,1.88878990866,"2.0045569361"
2.13413172505,2.12634153073,"1.9989496711"
2.12805269741,2.12009034441,"2.00475672577"
2.48927013417,2.48929847665,"2.49294634769"
1.99161504005,1.99161455914,"1.94689229555"
1.9555322999,1.9555295331,"1.95553090185"
1.954056094,1.9540546151,"1.95405497058"
1.93092648245,1.93097272905,"2.008320796"
1.88903935384,1.88899446464,"1.94591944535"
1.89177392861,1.89173840206,"1.93766884992"
1.95536209909,1.95534721704,"2.01904980265"
1.95565347233,1.95569484606,"2.01623988662"
1.93982894899,1.93982894899,"1.94071141055"
1.92610333838,1.92704699278,"2.33104846238"
1.91987757845,1.9198763334,"1.89323956896"
2.03930503849,2.03930503849,"2.03920851986"
1.91858376477,1.9185838093,"1.89164758391"
2.49546492008,2.49530959565,"2.49901807633"
1.99866184938,1.99866184938,"1.99871339372"
1.95010304099,1.95005412251,"1.9447362265"
1.99729921478,1.99729921478,"1.99740054047"
1.96109315532,1.9611012253,"1.93342615456"
2.26593253591,2.26768920944,"1.95678738749"
1.94501489852,1.92999998051,"2.04983523238"
1.95360453323,1.94294780496,"2.05468152133"
1.93933168619,1.93933495681,"1.95611955691"
1.93564064997,1.93564611528,"1.94848336531"
2.07524735172,2.07398887079,"1.92068197055"
2.07091293479,2.07136019376,"1.93508062352"
2.03300396986,2.03287611385,"2.0347486403"
2.0683257949,2.0685922361,"1.94112561786"
1.9253161348,1.92529235738,"1.92528180666"
1.92929883822,1.92929883822,"1.92998151835"
1.96523845274,1.96523845274,"1.96904929531"
1.93264322294,1.93256611103,"2.07662942666"
1.9165892204,1.91653756269,"2.07422648185"
2.09493290356,2.09495130209,"1.98169625701"
2.54454439049,2.54455867162,"1.96806187957"
1.95039990291,1.95039990291,"1.94727799312"
1.95538628272,1.95538628272,"1.95217605698"
2.09430255018,2.09439067067,"1.94975206943"
2.09983223193,2.09972693816,"1.98185502638"
2.01864522159,1.9910585934,"1.98368303193"
2.00721540911,1.98415035252,"1.98865234183"
1.94630522881,1.94675534173,"2.1517568613"
1.96482390984,1.96466016349,"1.9648059903"
1.99223546953,1.99223546953,"1.99259909396"
1.96049085206,1.96031017708,"1.96042869852"
2.12192659243,2.12182996224,"1.9580258518"
2.12341919362,2.12332410084,"1.96118136944"
2.31204140224,2.31169571752,"1.9942268392"
2.31876566499,2.3184992876,"1.99427221737"
2.06605689668,2.06821205704,"1.95350666517"
2.11484390765,2.11488080932,"1.94568873421"
1.90991939889,1.91006689517,"2.02745367436"
1.97157653342,1.97157653342,"1.96116942442"
1.91284414467,1.91295865384,"1.9077017217"
1.9820300323,1.9820142068,"1.98201155428"
1.91491121455,1.91520371147,"1.90936815424"
2.04721460045,2.04715420123,"2.04999327558"
2.2543367939,2.25434372531,"1.93647499566"
2.00524963969,2.00524963969,"2.00343046979"
2.00575894062,2.00575564658,"2.00585511796"
2.01372708086,2.01372764256,"2.0137849883"
2.01448317262,2.01557398795,"2.01380358372"
2.03421642436,2.03421642436,"2.03412390994"
2.44020917775,2.43994288223,"2.43716584342"
2.44039391805,2.44158271714,"2.43670547513"
2.40442479217,2.4040093131,"2.40273996042"
2.4006724476,2.40110082392,"2.39921088733"
1.91586971742,1.91586971742,"1.91834150223"
1.92035622708,1.92035622708,"1.92266363888"
2.01834292716,2.01828055899,"2.01398677621"
1.9431483339,1.94307541138,"1.97415007766"
1.93698601029,1.93700184291,"1.92351145651"
1.93747625167,1.93747530942,"1.91905290718"
1.88192640378,1.88191280182,"1.99637006768"
1.87926796548,1.87926135573,"1.98181301701"
2.03123011969,2.03123011969,"2.03115166382"
1.88342417734,1.88339834361,"1.95449553902"
1.9118153099,1.9118150088,"2.02123250544"
1.92152493779,1.92152306919,"2.01448740048"
2.0934028047,2.09442492584,"2.38379127175"
2.09451394287,2.09691535715,"2.38559798263"
1.95414532689,1.95411371461,"2.02505411971"
2.02396254749,2.02396542341,"2.0239044626"
1.86387033491,1.86332551873,"2.36078324973"
1.91712457231,1.9171255171,"1.89064723918"
2.49177126814,2.49178216418,"2.48252883271"
2.49107726476,2.49107454536,"2.49420607727"
2.00007275157,2.00007275157,"2.00025091583"
2.00241985884,2.00241985884,"2.0026132034"
2.32000660304,2.31989710201,"1.92641850559"
1.91774714454,1.91774714454,"1.92195287072"
1.99636542515,1.99635789723,"1.96106678417"
1.97118716014,1.97118716014,"1.97172482111"
1.97329019803,1.97329019803,"1.97376046219"
1.96538217731,1.95425429968,"2.05830969445"
1.99502011809,1.98216182067,"2.06476520547"
1.87487932431,1.87453230118,"2.3538212778"
1.97971343105,1.97967168317,"1.91394389577"
1.97108467473,1.97106677792,"1.92324798742"
1.9450885278,1.9450885278,"1.9427841397"
2.44220944146,2.44478773247,"2.44023121334"
2.10077113836,2.10070863996,"1.97985443924"
2.10301492881,2.10286828979,"1.97876379825"
2.06514407192,2.06553911312,"1.96191687746"
1.96219709862,1.96219709862,"1.96966244725"
1.96193779885,1.96193779885,"1.96655679587"
1.90295036014,1.90292191764,"2.07112969916"
1.92252721269,1.92252356431,"1.9102974719"
1.96564112091,1.96564112091,"1.96537276913"
1.97699539622,1.97699539622,"1.97748646443"
1.95942442862,1.95942442862,"1.95919365233"
2.04227360038,2.04219101118,"2.04470762206"
1.93727668421,1.93725943822,"2.33344815172"
2.51117321019,2.51106575575,"2.50658762814"
1.95609018731,1.95591735082,"1.95596402172"
1.95137138296,1.95118151645,"1.95125430237"
2.11709315036,2.11689410104,"1.94295689537"
1.91822983759,1.91813847655,"1.91807251844"
2.12575385135,2.12524986435,"1.93997367408"
1.9223995143,1.92236544682,"1.92236367571"
1.87649216129,1.87624022761,"1.95166193261"
1.86841585351,1.86819532318,"1.96198884365"
2.12025304828,2.1201934568,"1.95484168704"
1.97019712741,1.9701973796,"1.97019690305"
1.95409649267,1.95416122792,"2.02236598212"
1.97197847381,1.97198241521,"1.97198546175"
2.02472137751,2.02483314628,"2.0257712128"
2.05134418526,2.05140935571,"2.10650903064"
2.02753880182,2.02753261379,"2.09631175904"
1.92270559133,1.92273318171,"1.92270926518"
1.9249864592,1.92497838135,"1.92147410076"
1.94148688494,1.94145676495,"1.949568555"
1.9361202868,1.93613672682,"1.96090739774"
2.25667228094,2.25672428057,"1.93822865551"
1.94181310409,1.94278365171,"1.94238147702"
2.0304974749,2.03132634707,"2.02926772146"
2.41012915268,2.41105848602,"2.03761290899"
2.25442491524,2.25450940693,"1.94488144795"
1.94170907003,1.94172236838,"1.92800473347"
2.44528180177,2.44144024776,"2.45615745551"
2.41282348817,2.41282235854,"2.41282290276"
1.94442116952,1.94307956314,"1.91545140227"
1.92174145433,1.92165951626,"1.92170337697"
1.99377498194,1.99377373407,"1.95597075097"
1.99500091398,1.99500015218,"1.95853081994"
1.96646462384,1.9664354564,"1.91007802342"
2.11863674333,2.1186580041,"1.95171920513"
1.953508806,1.95348768059,"1.930115499"
2.08041630721,2.08125457193,"2.37332452023"
2.08932647404,2.09077821793,"2.38139324343"
2.08741868727,2.08836117625,"2.37946348576"
1.88497555997,1.88461398577,"2.34753342359"
2.15840161815,2.15625224923,"2.13013821527"
1.89469842808,1.894341017,"2.34170933825"
2.15177181607,2.14983169023,"2.1253595757"
1.9553929712,1.95533056118,"2.0083601895"
2.06925487755,2.07099393974,"1.97174800575"
2.4066624647,2.40666147339,"2.4066618709"
2.29001643556,2.29003314784,"1.91476158435"
2.00354930716,2.00354930716,"2.0035914941"
2.06763838201,2.06774612248,"2.02922314945"
2.28470960099,2.28472988066,"1.91066071656"
2.05631892253,2.05641151094,"2.027554957"
2.00286073938,2.00286073938,"2.00304570664"
2.31111537034,2.31097249451,"1.92552824773"
1.97786063718,1.98885500109,"1.95841437881"
1.92054169872,1.91906341594,"2.41624594783"
1.92028325683,1.92000604759,"2.01865978199"
1.92049649845,1.91924091008,"2.41110190123"
1.91689802231,1.91717291481,"2.02141520118"
2.45036684968,2.4505660285,"2.45038452981"
2.45184789021,2.45194010984,"2.45211720276"
1.98886688459,1.98886742372,"1.90598248733"
2.02094998813,2.0089429537,"2.07112528807"
2.00779824531,1.99776476302,"2.06851970479"
1.95024664341,1.9502011123,"1.94788793881"
1.92150421901,1.92152299227,"1.92152079102"
1.98546277182,1.98545869893,"1.98542932409"
1.93002552283,1.93006723194,"1.93270808708"
1.98340668337,1.9834014263,"1.98337370926"
2.39003369279,2.39003485159,"1.95188088927"
2.40342136372,2.40341903701,"1.94981640652"
2.36628358532,2.36622114173,"2.0572123241"
1.97867684513,1.97867684513,"1.97902240816"
2.1090891725,2.10882241738,"1.97898546576"
2.11175098459,2.11152796695,"1.97563161954"
2.38016615935,2.37749586045,"2.03593539086"
2.38131007743,2.37884997754,"2.03326029584"
1.99015037547,1.99015005795,"1.94353011222"
2.13138908161,1.96969980505,"1.94067300966"
1.95628072549,1.97894250847,"2.01229469095"
1.96384954292,2.02986944475,"1.95271221433"
2.05342336967,1.926193486,"2.02867921878"
2.0547778865,2.05486323656,"1.95101497026"
1.96848586138,2.1473188892,"1.95322234048"
2.01658360123,2.01608567346,"1.94537540377"
1.97425447658,1.95801374914,"1.95311698754"
1.96609129973,2.0340359457,"1.93385120405"
2.04439046901,1.94793898724,"1.98721770808"
2.09801516875,1.98795073802,"2.08660443578"
2.06786839032,1.98692528054,"2.133416817"
2.04145642736,1.95670297381,"2.08586076656"
2.06240083405,2.08614639923,"2.06439300351"
2.05361749269,2.32849527354,"2.09940409043"
1.97107576348,1.93950948788,"2.03321455179"
1.9998336897,1.92010876196,"1.95957710013"
2.07286620943,2.103239515,"2.08628188195"
2.04891759619,1.96426519158,"2.15940351282"
2.01313172328,1.96418173338,"1.94388595774"
1.9674128936,1.9557483412,"1.98047737464"
2.00756070517,2.28590547197,"2.09431808482"
2.0820836023,1.9386932807,"1.94652755585"
1.95659146826,1.9567352158,"1.95290168011"
1.97689118862,1.92804612087,"1.93597202309"
2.168110362,1.88200612313,"1.9942093709"
2.10320201467,2.03903303973,"2.10450005012"
1.95598538119,2.1077649094,"1.99157425369"
1.98332812405,1.97979635077,"1.94793583715"
1.94297058103,2.10118105613,"2.02625738055"
2.01830254983,2.38567744581,"2.10840414366"
2.0812238652,2.06019515199,"2.07910690801"
1.89983021327,2.29084234601,"1.99299389588"
2.00512965542,2.00971592903,"2.00549440903"
1.97668214686,2.3189805348,"1.98653134756"
2.121815754,2.03070795756,"2.0972194395"
1.8559319099,2.12264455234,"2.06552241856"
1.90276939979,2.03173211852,"2.0245009642"
1.9447560558,2.02384409693,"1.97951983906"
2.03672214099,1.8974476121,"2.01739902798"
2.02405905325,2.07449602521,"1.99963165259"
1.95428707272,1.94683184661,"2.00247856753"
2.11484175637,1.89887465367,"1.96132839746"
2.05681561927,2.0568365659,"1.93367960242"
2.00481280636,2.04164471003,"2.1533676063"
2.25028789133,1.95630412611,"1.92747466047"
2.00754297366,1.93716747251,"2.07374392129"
